GIMHABOG,,
,,
Nombre del computadora:,GIMHABOG,
Nombre del dispositivo original:,Intel Alder Lake-S PCH - SPI (flash) Controller,
Clase de dispositivo:,Other Serial Bus Controller,
ID de revisión:,11,
Número de dirección PCI (Bus: Dispositivo: Función):,0:31:05,
PCI Latency Timer:,0,
ID de hardware:,PCI\VEN_8086&DEV_7AA4&SUBSYS_7D251462&REV_11,
Línea de interrupción:,N/A,
Pin de interrupción:,N/A,
Dirección base de memoria 0,FE010000,
Bus Mastering:,Deshabilitado,
Running At 66 MHz:,No capaz,
Fast Back-to-Back Transactions:,No capaz,
Fabricante del controlador:,INTEL,
Descripción del controlador:,Intel(R) SPI (flash) Controller - 7AA4,
Proveedor de controladores:,INTEL,
Versión del controlador:,10.1.37.5,
DeviceInstanceId,PCI\VEN_8086&DEV_7AA4&SUBSYS_7D251462&REV_11\3&11583659&0&FD,
Location Paths,PCIROOT(0)#PCI(1F05),
,,
Adaptador gráfico,,
,,
,,
NVIDIA GeForce GTX 1650,,
,,
Chipset de gráficos:,NVIDIA GeForce GTX 1650,
Nombre en clave del chipset de gráficos:,TU116,
Memoria gráfica:,4096 MBytes de GDDR6 SDRAM [Micron],
Tarjeta grafica:,NVIDIA GeForce GTX 1650 (TU116) [ASUS],
Bus de tarjeta gráfica:,PCIe v3.0 x16 (8.0 GT/s) @ x16 (2.5 GT/s),
GPU Type:,Discrete,
Gráficos RAMDAC:,Integrated RAMDAC,
Versión de BIOS de video:,90.16.50.40.8e [UEFI],
Revisión del chipset de gráficos:,A1,
Frecuencia del procesador de gráficos:,300.0 MHz,
Frecuencia de la unidad de video:,540.0 MHz,
Frecuencia de memoria gráfica:,101.2 MHz (Eficaz 810.0 MHz),
Ancho del bus de memoria gráfica:,128-bit,
Número de ROP:,32,
Número de sombreadores unificados:,896,
Número de TMU (Texture Mapping Units):,56,
ASIC Manufacturer:,TSMC,
Número de serie ASIC:,4.71394E+11,
Estado de NVIDIA SLI:,No presente,
Soporte de barra redimensionable (ReBAR):,Soportado,
Estado de BAR (ReBAR) de tamaño variable:,Deshabilitado (256 MB),
ID de hardware:,PCI\VEN_10DE&DEV_2188&SUBSYS_88B81043&REV_A1,
Ubicación PCI (Bus:Dispositivo:Función):,1:00:00,
Fabricante del controlador:,NVIDIA,
Descripción del controlador:,NVIDIA GeForce GTX 1650,
Proveedor de controladores:,NVIDIA,
Versión del controlador:,32.0.15.6094 (GeForce 560.94),
Fecha del controlador:,14-Aug-2024,
DCH/UWD Driver:,Capaz,
DeviceInstanceId,PCI\VEN_10DE&DEV_2188&SUBSYS_88B81043&REV_A1\4&32FD4D8D&0&0008,
Location Paths,PCIROOT(0)#PCI(0100)#PCI(0000),
,,
Monitor,,
,,
,,
ASUS [Unknown Model: AUS27DA],,
,,
Nombre del monitor:,ASUS [Unknown Model: AUS27DA],
Nombre del monitor (del fabricante):,ASUS VY279   ,
Número de serie:,NBLMTF000676 ,
Fecha de manufactura:,"Semana: 44, Año: 2022",
ID de hardware del monitor:,Monitor\AUS27DA,
Máx. Tamaño vertical:,34 cm,
Máx. Tamaño horizontal:,60 cm,
Frecuencia horizontal:,24 - 84 kHz,
Frecuencia vertical:,48 - 75 Hz,
Reloj máximo de píxeles:,180 MHz,
Señal de entrada:,Digital,
Gamma Factor:,2.2,
Standby:,No soportado,
Suspend:,No soportado,
Active Off:,Soportado,
Standard Colour Space (sRGB) Default:,No soportado,
Preferred Timing Mode:,Soportado,
Default GTF (Continuous Frequency):,No soportado,
DFP 1.x Compatible:,No,
1680 x 1050,60 Hz,
1440 x 900,60 Hz,
1280 x 1024,60 Hz,
1280 x 960,60 Hz,
1280 x 720,60 Hz,
1152 x 864,75 Hz,
1920 x 1080,"598 x 336 mm, Reloj de píxeles 148.50 MHz",
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic PnP Monitor,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,DISPLAY\AUS27DA\5&10C1A93A&0&UID4353,
,,
ASUS [Unknown Model: AUS27DA],,
,,
Nombre del monitor:,ASUS [Unknown Model: AUS27DA],
Nombre del monitor (del fabricante):,ASUS VY279   ,
Número de serie:,N3LMTF125811 ,
Fecha de manufactura:,"Semana: 10, Año: 2022",
ID de hardware del monitor:,Monitor\AUS27DA,
Máx. Tamaño vertical:,34 cm,
Máx. Tamaño horizontal:,60 cm,
Frecuencia horizontal:,24 - 84 kHz,
Frecuencia vertical:,48 - 75 Hz,
Reloj máximo de píxeles:,180 MHz,
Señal de entrada:,Digital,
Color Bit Depth:,8 Bits per Primary Color,
Digital Video Interface Standard Supported:,DisplayPort,
Gamma Factor:,2.2,
Standby:,No soportado,
Suspend:,No soportado,
Active Off:,Soportado,
Standard Colour Space (sRGB) Default:,No soportado,
Preferred Timing Mode:,Soportado,
Default GTF (Continuous Frequency):,No soportado,
DFP 1.x Compatible:,Sí,
1680 x 1050,60 Hz,
1440 x 900,60 Hz,
1280 x 1024,60 Hz,
1280 x 960,60 Hz,
1280 x 720,60 Hz,
1152 x 864,75 Hz,
1920 x 1080,"598 x 336 mm, Reloj de píxeles 148.50 MHz",
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic PnP Monitor,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,DISPLAY\AUS27DA\5&10C1A93A&0&UID4354,
,,
ASUS [Unknown Model: AUS27C0],,
,,
Nombre del monitor:,ASUS [Unknown Model: AUS27C0],
Nombre del monitor (del fabricante):,ASUS VZ279HE ,
Número de serie:,MALMTJ015867 ,
Fecha de manufactura:,"Semana: 43, Año: 2021",
ID de hardware del monitor:,Monitor\AUS27C0,
Máx. Tamaño vertical:,34 cm,
Máx. Tamaño horizontal:,60 cm,
Frecuencia horizontal:,24 - 83 kHz,
Frecuencia vertical:,50 - 75 Hz,
Reloj máximo de píxeles:,170 MHz,
Señal de entrada:,Digital,
Gamma Factor:,2.2,
Standby:,No soportado,
Suspend:,No soportado,
Active Off:,Soportado,
Standard Colour Space (sRGB) Default:,No soportado,
Preferred Timing Mode:,Soportado,
Default GTF (Continuous Frequency):,No soportado,
DFP 1.x Compatible:,No,
1920 x 1080,60 Hz,
1680 x 1050,60 Hz,
1440 x 900,60 Hz,
1280 x 1024,60 Hz,
1280 x 960,60 Hz,
1280 x 720,60 Hz,
1152 x 864,75 Hz,
1920 x 1080,"598 x 336 mm, Reloj de píxeles 148.50 MHz",
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic PnP Monitor,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,DISPLAY\AUS27C0\5&10C1A93A&0&UID4352,
,,
Unidades de disco,,
,,
,,
Unidades (S)ATA/ATAPI,,
,,
,,
TOSHIBA MQ04UBD200,,
,,
Controlador de disco:,Serial ATA 3Gb/s @ 3Gb/s <-> USB,
Controlador de host:,"Toshiba America Info. Systems, PID=0901",
Modelo de unidad:,TOSHIBA MQ04UBD200,
Revisión de firmware de la unidad:,JT0B0U,
Número de serie de la unidad:,Y1R6T17TT,
Nombre mundial (WWN):,0000,
Capacidad de la unidad:,"1,907,729 MBytes (2000 GB)",
Drive Capacity [MB]:,1907729,
Tasa de rotación de medios:,5400 RPM,
Factor de forma nominal:,"2.5""",
Versión principal de ATA admitida:,"ATA/ATAPI-5, ATA/ATAPI-6, ATA/ATAPI-7, ATA8-ACS, ACS-2, ACS-3",
Versión secundaria de ATA admitida:,ACS-3 Revision 5,
Versión de transporte ATA admitida:,SATA 3.3,
Drive Letter(s):,F:,
Número de cilindros:,16383,
Número de cabezas:,16,
Sectores por pista:,63,
Número de sectores:,16514064,
Total de sectores LBA de 48 bits:,3907029168,
Tamaño del sector lógico:,512 Bytes,
Tamaño del búfer/caché:,N/A,
Sectores por interrupción:,"Total: 16, Active: 16",
Máx. Modo de transferencia PIO:,4,
Multiword DMA Mode:,"Total: 2, Active: -",
Singleword DMA Mode:,"Total: 2, Active: -",
Ultra-DMA Mode:,"Total: 5 (ATA-100), Active: 5 (ATA-100)",
Max. Multiword DMA Transfer Rate:,16.7 MBytes/s,
Max. PIO with IORDY Transfer Rate:,16.7 MBytes/s,
Max. PIO w/o IORDY Transfer Rate:,16.7 MBytes/s,
Ancho de transferencia:,16-bit,
Native Command Queuing:,"Soportado, Máx. Profundidad: 32",
Comando TRIM:,No soportado,
Unidad fija:,Presente,
Unidad extraíble:,No presente,
Almacenamiento magnético:,Presente,
Modo LBA:,Soportado,
Modo DMA:,Soportado,
IORDY:,Soportado,
IORDY Deshabilitar:,Soportado,
Caché grabable:,"Presente, Activo",
Función SMART:,"Presente, Activo",
Característica de seguridad:,"Presente, Inactivo",
Función de medios extraíbles:,"No presente, Deshabilitado",
Administración de energía:,"Presente, Activo",
Administración avanzada de energía:,"Presente, Activo",
Interfaz de paquetes:,"No presente, Deshabilitado",
Búfer de anticipación:,"Presente, Activo",
Área Protegida del Anfitrión:,"Presente, Activado",
Encendido en modo de espera:,"No soportado, Inactivo",
Gestión Acústica Automática:,"No soportado, Inactivo",
48-bit LBA:,"Soportado, Activo",
Administración de energía del enlace iniciado por el host (HIPM):,Soportado,
Administración de energía de enlace iniciada por dispositivo (DIPM):,"Soportado, Activado",
In-Order Data Delivery:,No soportado,
Control de funciones de hardware:,No soportado,
Conservación de la configuración del software:,"Soportado, Activado",
NCQ Autosense:,No soportado,
Link Power State Device Sleep:,No soportado,
Función de información híbrida:,No soportado,
Asistencia de reconstrucción:,No soportado,
Deshabilitar energía:,No soportado,
Zoned Device ATA Command Set:,Soportado,
All Write Cache Non-Volatile:,No soportado,
Número extendido de sectores direccionables por el usuario:,Soportado,
CFast Specification:,No soportado,
Información de prioridad de NCQ:,No soportado,
Host Automatic Partial to Slumber Transitions:,Soportado,
Device Automatic Partial to Slumber Transitions:,Soportado,
NCQ Streaming:,No soportado,
Comando de gestión de colas NCQ:,No soportado,
DevSleep to Reduced Power State:,No soportado,
Out Of Band Management Interface:,No soportado,
Característica de condiciones de energía extendida:,No soportado,
Función de informe de datos de sentido:,"Soportado, Deshabilitado",
Función de control de caída libre:,No soportado,
"Función de escritura, lectura y verificación:","Soportado, Deshabilitado",
Característica de seguridad:,Soportado,
Estado de seguridad:,Deshabilitado,
Seguridad bloqueada:,Deshabilitado,
Seguridad congelada:,Deshabilitado,
Borrado de seguridad mejorado:,Soportado,
Sanitize Feature:,No soportado,
Sanitize Device - Crypto Scramble:,No soportado,
Sanitize Device - Overwrite:,No soportado,
Sanitize Device - Block Erase:,No soportado,
Sanitize Device - Antifreeze Lock:,No soportado,
Device Encrypts All User Data:,No soportado,
Trusted Computing:,No soportado,
[01] Tasa de errores en la lectura:,"100/50, Peor: 100",
[02] Rendimiento de rendimiento:,"100/50, Peor: 100",
[03] Spin Up Time:,"100/1, Peor: 100 (Data = 2192, 0)",
[04] Recuento de inicio/parada:,"100/Siempre normales, Peor: 100 (Data = 1342, 0)",
[05] Reasignado el conteo del sector:,"100/50, Peor: 100",
[07] Tasa de error de búsqueda:,"100/50, Peor: 100",
[08] Rendimiento del tiempo de búsqueda:,"100/50, Peor: 100",
[09] Número de ciclos/horas de encendido:,"93/Siempre normales, Peor: 93 (2910 horas / 121.2 días)",
[0A] Giro número de reintentos:,"126/30, Peor: 100",
[0C] Recuento de ciclos de potencia:,"100/Siempre normales, Peor: 100 (Data = 206, 0)",
[BF] Tasa de error de G-Sense:,"100/Siempre normales, Peor: 100 (Data = 16, 0)",
[C0] Recuento de retracción de apagado:,"100/Siempre normales, Peor: 100 (Data = 19, 0)",
[C1] Recuento de ciclos de carga/descarga:,"100/Siempre normales, Peor: 100 (Data = 4447, 0)",
[C2] Temperatura:,"100/Siempre normales, Peor: 100 (30.0 °C)",
[C4] Recuento de eventos de reasignación:,"100/Siempre normales, Peor: 100",
[C5] Recuento actual de sectores pendientes:,"100/Siempre normales, Peor: 100",
[C6] Recuento de sectores incorregibles fuera de línea:,"100/Siempre normales, Peor: 100",
[C7] Tasa de error UltraDMA/SATA CRC:,"200/Siempre normales, Peor: 200",
[DC] Cambio de disco:,"100/Siempre normales, Peor: 100",
[DE] Horas cargadas:,"100/Siempre normales, Peor: 100 (Data = 109, 0)",
[DF] Recuento de reintentos de carga/descarga:,"100/Siempre normales, Peor: 100",
[E0] Fricción de carga:,"100/Siempre normales, Peor: 100",
[E2] Tiempo de carga:,"100/Siempre normales, Peor: 100 (Data = 273, 0)",
[F0] Head Flying Hours:,"100/1, Peor: 100",
Restablecimientos de encendido de por vida:,206,
Horas de encendido:,2910,
Número de sectores lógicos escritos:,5374009565,
Número de sectores lógicos leídos:,4781973262,
Número de comandos de escritura:,19416440,
Número de comandos de lectura:,16538437,
Overlimit Shock Events:,16,
Horas de encendido del motor del husillo:,2481,
Número de horas de vuelo principales:,109,
Eventos de carga de cabeza:,4447,
Número de sectores lógicos reasignados:,0,
Número de intentos de recuperación de lectura:,39,
Número de fallas de arranque mecánico:,0,
Número de Sectores Lógicos Candidatos de Reasignación:,0,
Número de eventos de descarga de alta prioridad:,19,
Número de errores incorregibles informados:,21,
Número de restablecimientos entre la aceptación y finalización del comando:,1,
Temperatura actual:,30 °C,
Temperatura media a corto plazo:,30 °C,
Temperatura media a largo plazo:,27 °C,
Rango de temperatura de funcionamiento:,0 - 60 °C,
Temperatura de por vida:,13 - 42 °C,
Temperatura promedio a corto plazo de por vida:,21 - 33 °C,
Temperatura promedio a largo plazo de por vida:,26 - 29 °C,
Tiempo en baja temperatura:,0 minutos,
Tiempo en exceso de temperatura:,0 minutos,
Número de restablecimientos de hardware:,48,
Número de eventos ASR:,206,
Número de errores de interfaz CRC:,0,
,,
Unidades NVMe,,
,,
,,
WD_BLACK SN850X 2000GB,,
,,
Controlador de disco:,NVMe (PCIe x4 16.0 GT/s @ x4 16.0 GT/s),
Controlador de host:,Sandisk NVMe Controller,
Modelo de unidad:,WD_BLACK SN850X 2000GB,
Número de serie de la unidad:,22451U800799,
Revisión de firmware de la unidad:,620311WD,
Versión NVMe admitida:,v1.4,
Capacidad de la unidad:,"1,907,729 MBytes (2000 GB)",
Drive Capacity [MB]:,1907729,
Dirección SCSI:,1:0:0:0,
Drive Letter(s):,C:,
Volatile Write Cache:,Presente,
Compare Command:,Soportado,
Write Uncorrectable Command:,Soportado,
Dataset Management:,Soportado,
Write Zeroes:,Soportado,
Save field set to a non-zero value:,Soportado,
Reservations:,No soportado,
Timestamp:,Soportado,
Autonomous Power State Transitions:,Soportado,
Host Memory Buffer (HMB) Capability:,No soportado,
NVM Command Set:,No soportado,
Key Value (KV) Command Set:,No soportado,
Zoned Namespace (ZNS) Command Set:,No soportado,
Subsystem Local Memory Command Set:,No soportado,
Computational Programs Namespace Command Set:,No soportado,
Espacio disponible por debajo del umbral:,Normal,
La temperatura superó el umbral crítico:,Normal,
Confiabilidad del dispositivo degradada:,Normal,
Medios en modo de solo lectura:,Normal,
El dispositivo de respaldo de memoria volátil falló:,Normal,
Temperatura del disco:,49 °C,
Umbral de temperatura de advertencia:,90 °C,
Umbral de temperatura crítica:,94 °C,
Tiempo por encima del umbral de temperatura de advertencia:,0 minutos,
Tiempo por encima del umbral de temperatura crítica:,0 minutos,
Capacidad de repuesto disponible:,100%,
Salud del dispositivo:,99%,
Ciclos de energía:,492,
Horas de encendido:,12758 horas,
Paradas inseguras:,17,
Errores de medios:,0,
Lecturas totales del host:,31.88 TBytes,
Escrituras totales del host:,57.92 TBytes,
,,
Predator SSD GM7 4TB,,
,,
Controlador de disco:,NVMe (PCIe x4 16.0 GT/s @ x4 16.0 GT/s),
Controlador de host:,"Biwin Storage Technology, Device ID: 1602",
Modelo de unidad:,Predator SSD GM7 4TB,
Número de serie de la unidad:,PSBH65070102373,
Revisión de firmware de la unidad:,SN24772,
Versión NVMe admitida:,v2.0,
Capacidad de la unidad:,"3,907,018 MBytes (4096 GB)",
Drive Capacity [MB]:,3907018,
Dirección SCSI:,2:0:0:0,
Drive Letter(s):,D:,
Volatile Write Cache:,Presente,
Compare Command:,Soportado,
Write Uncorrectable Command:,Soportado,
Dataset Management:,Soportado,
Write Zeroes:,Soportado,
Save field set to a non-zero value:,Soportado,
Reservations:,No soportado,
Timestamp:,Soportado,
Autonomous Power State Transitions:,Soportado,
Host Memory Buffer (HMB) Capability:,Soportado,
Host Memory Buffer (HMB) Minimum Size:,40 MBytes,
Host Memory Buffer (HMB) Preferred Size:,40 MBytes,
Host Memory Buffer (HMB) Status:,Activado,
Host Memory Buffer (HMB) Enabled Size:,40 MBytes,
NVM Command Set:,No soportado,
Key Value (KV) Command Set:,No soportado,
Zoned Namespace (ZNS) Command Set:,No soportado,
Subsystem Local Memory Command Set:,No soportado,
Computational Programs Namespace Command Set:,No soportado,
Espacio disponible por debajo del umbral:,Normal,
La temperatura superó el umbral crítico:,Normal,
Confiabilidad del dispositivo degradada:,Normal,
Medios en modo de solo lectura:,Normal,
El dispositivo de respaldo de memoria volátil falló:,Normal,
Temperatura del disco:,41 °C,
Umbral de temperatura de advertencia:,90 °C,
Umbral de temperatura crítica:,95 °C,
Tiempo por encima del umbral de temperatura de advertencia:,0 minutos,
Tiempo por encima del umbral de temperatura crítica:,0 minutos,
Capacidad de repuesto disponible:,100%,
Salud del dispositivo:,100%,
Ciclos de energía:,1,
Horas de encendido:,0 horas,
Paradas inseguras:,1,
Errores de medios:,0,
Lecturas totales del host:,0 GBytes,
Escrituras totales del host:,24 GBytes,
,,
Audio,,
,,
,,
Intel Alder Lake-S PCH - cAVS (Audio, Voice, Speech)
,,
Adaptador de sonido:,"Intel Alder Lake-S PCH - cAVS (Audio, Voice, Speech)",
ID de hardware del controlador de audio:,PCI\VEN_8086&DEV_7AD0&SUBSYS_9D251462&REV_11,
Códec de audio de alta definición:,RealTek ALC897,
ID de hardware del códec de audio:,HDAUDIO\FUNC_01&VEN_10EC&DEV_0897&SUBSYS_14629D25&REV_1004,
Fabricante del controlador:,Realtek Semiconductor Corp.,
Descripción del controlador:,Realtek High Definition Audio,
Proveedor de controladores:,Realtek Semiconductor Corp.,
Versión del controlador:,6.0.9336.1,
Fecha del controlador:,08-Apr-2022,
DeviceInstanceId,HDAUDIO\FUNC_01&VEN_10EC&DEV_0897&SUBSYS_14629D25&REV_1004\4&32C7FCF4&0&0001,
,,
NVIDIA TU116 - High Definition Audio Controller,,
,,
Adaptador de sonido:,NVIDIA TU116 - High Definition Audio Controller,
ID de hardware del controlador de audio:,PCI\VEN_10DE&DEV_1AEB&SUBSYS_88B81043&REV_A1,
Códec de audio de alta definición:,nVidia,
ID de hardware del códec de audio:,HDAUDIO\FUNC_01&VEN_10DE&DEV_0099&SUBSYS_104388B8&REV_1001,
Fabricante del controlador:,NVIDIA Corporation,
Descripción del controlador:,NVIDIA High Definition Audio,
Proveedor de controladores:,NVIDIA Corporation,
Versión del controlador:,1.4.0.1,
Fecha del controlador:,14-Aug-2024,
DeviceInstanceId,HDAUDIO\FUNC_01&VEN_10DE&DEV_0099&SUBSYS_104388B8&REV_1001\5&82A65B7&0&0001,
,,
Red,,
,,
,,
Intel Ethernet Controller I225-V,,
,,
Tarjeta de red:,Intel Ethernet Controller I225-V,
Descripción del proveedor:,Intel(R) Ethernet Controller (3) I225-V,
Dirección MAC:,D8-BB-C1-D8-98-E2,
Velocidad máxima de enlace:,2500 Mbps,
Velocidad de enlace actual:,1 Gbps,
Tamaño del búfer de transmisión:,1550336 Bytes,
Tamaño del búfer de recepción:,1558528 Bytes,
ID de hardware:,PCI\VEN_8086&DEV_15F3&SUBSYS_7D251462&REV_03,
Fabricante del controlador:,Intel,
Descripción del controlador:,Intel(R) Ethernet Controller (3) I225-V,
Proveedor de controladores:,Intel,
Versión del controlador:,1.1.4.43,
Fecha del controlador:,15-feb-24,
DeviceInstanceId,PCI\VEN_8086&DEV_15F3&SUBSYS_7D251462&REV_03\4&FB69D69&0&00E2,
Location Paths,PCIROOT(0)#PCI(1C02)#PCI(0000),
,,
Puertos,,
,,
,,
Puertos seriales,,
,,
,,
USB,,
,,
,,
Controlador de host eXtensible NVIDIA USB 3.10 - 1.10 (Microsoft),,
,,
,,
Root Hub,,
,,
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : No Device Connected,,
,,
,,
[Port3] : No Device Connected,,
,,
,,
[Port4] : No Device Connected,,
,,
,,
[Port5] : No Device Connected,,
,,
,,
[Port6] : No Device Connected,,
,,
,,
Controlador de host eXtensible Intel(R) USB 3.20 - 1.20 (Microsoft),,
,,
,,
Root Hub,,
,,
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : Bright Computech/MSI, PID=7D25,
,,
Fabricante del dispositivo:,Bright Computech/MSI,
Nombre del producto:,"Bright Computech/MSI, PID=7D25",
Número de serie:,-,
Versión USB admitida:,1.1,
Velocidad del dispositivo USB:,USB 1.1 Full-speed,
Descripción del controlador:,Dispositivo de entrada USB,
ID de hardware:,USB\VID_1462&PID_7D25,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Input Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_1462&PID_7D25\A02021081203,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(2),
,,
[Port3] : No Device Connected,,
,,
,,
[Port4] : No Device Connected,,
,,
,,
[Port5] : Genesys Logic USB V2.0 4-Port Hub,,
,,
Fabricante del dispositivo:,N/A,
Nombre del producto:,USB2.0 Hub,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Concentrador USB genérico,
ID de hardware:,USB\VID_05E3&PID_0608,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic USB Hub,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,2-jul-24,
DeviceInstanceId,USB\VID_05E3&PID_0608\5&323A54A6&0&5,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5),
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : Logitech, PID=C34B,
,,
Fabricante del dispositivo:,Logitech,
Nombre del producto:,USB Keyboard,
Número de serie:,N/A,
Versión USB admitida:,1.1,
Velocidad del dispositivo USB:,USB 1.1 Low-speed,
Descripción del controlador:,Dispositivo compuesto USB,
ID de hardware:,USB\VID_046D&PID_C34B,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Composite Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1301,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_046D&PID_C34B\6&61B518E&0&2,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(2),
,,
[Port3] : Logitech HD Webcam C270,,
,,
Fabricante del dispositivo:,C310 HD Webcam,
Nombre del producto:,C310 HD Webcam,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Logi USB Camera (C270 HD WebCam),
ID de hardware:,USB\VID_046D&PID_0825,
Fabricante del controlador:,Logitech,
Descripción del controlador:,Logi USB Camera (C270 HD WebCam),
Proveedor de controladores:,Logitech,
Versión del controlador:,2.3.7.5,
Fecha del controlador:,20-Dec-2022,
DeviceInstanceId,USB\VID_046D&PID_0825\6&61B518E&0&3,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(3),
,,
[Port4] : Logitech Optical Gaming Mouse G300/G300s,,
,,
Fabricante del dispositivo:,Logitech,
Nombre del producto:,G300s Optical Gaming Mouse,
Número de serie:,N/A,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 1.1 Full-speed,
Descripción del controlador:,Dispositivo compuesto USB,
ID de hardware:,USB\VID_046D&PID_C246,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Composite Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1301,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_046D&PID_C246\6&61B518E&0&4,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(5)#USB(4),
,,
[Port6] : No Device Connected,,
,,
,,
[Port7] : No Device Connected,,
,,
,,
[Port8] : No Device Connected,,
,,
,,
[Port9] : No Device Connected,,
,,
,,
[Port10] : No Device Connected,,
,,
,,
[Port11] : No Device Connected,,
,,
,,
[Port12] : No Device Connected,,
,,
,,
[Port13] : Genesys Logic USB V2.0 4-Port Hub,,
,,
Fabricante del dispositivo:,Genesys Logic,
Nombre del producto:,Genesys Logic USB V2.0 4-Port Hub,
Número de serie:,-,
Versión USB admitida:,2,
Velocidad del dispositivo USB:,USB 2.0 High-speed,
Descripción del controlador:,Concentrador USB genérico,
ID de hardware:,USB\VID_05E3&PID_0608,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,Generic USB Hub,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1150,
Fecha del controlador:,2-jul-24,
DeviceInstanceId,USB\VID_05E3&PID_0608\5&323A54A6&0&13,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(13),
,,
[Port1] : No Device Connected,,
,,
,,
[Port2] : No Device Connected,,
,,
,,
[Port3] : No Device Connected,,
,,
,,
[Port4] : No Device Connected,,
,,
,,
[Port14] : No Device Connected,,
,,
,,
[Port15] : No Device Connected,,
,,
,,
[Port16] : No Device Connected,,
,,
,,
[Port17] : No Device Connected,,
,,
,,
[Port18] : No Device Connected,,
,,
,,
[Port19] : No Device Connected,,
,,
,,
[Port20] : No Device Connected,,
,,
,,
[Port21] : No Device Connected,,
,,
,,
[Port22] : No Device Connected,,
,,
,,
[Port23] : No Device Connected,,
,,
,,
[Port24] : Toshiba America Info. Systems, PID=0901,
,,
Fabricante del dispositivo:,TOSHIBA,
Nombre del producto:,EXTERNAL_USB,
Número de serie:,20211127015170F,
Versión USB admitida:,3,
Velocidad del dispositivo USB:,USB 3.0 Gen1 (SuperSpeed),
Descripción del controlador:,Dispositivo de almacenamiento USB,
ID de hardware:,USB\VID_0480&PID_0901,
Fabricante del controlador:,Microsoft,
Descripción del controlador:,USB Mass Storage Device,
Proveedor de controladores:,Microsoft,
Versión del controlador:,10.0.26100.1591,
Fecha del controlador:,21-jun-06,
DeviceInstanceId,USB\VID_0480&PID_0901\20211127015170F,
Location Paths,PCIROOT(0)#PCI(1400)#USBROOT(0)#USB(24),
,,
[Port25] : No Device Connected,,
